id,name,industry,website_url,linkedin_url,facebook_url,twitter_url,raw_address,short_description,estimated_num_employees,annual_revenue,domain
59bba184a6da985042aab2af,A & A Glass,consumer services,http://www.aaglassco.com,,,,"2300 Dallas St, Aurora, CO 80010",,0,,aaglassco.com
59bbaba1a6da98f95d1719f0,A & A Locksmith,consumer services,http://www.aalocksmithlafayette.com,,,,"247 N College Rd, Lafayette, LA 70506",,0,,aalocksmithlafayette.com
5a9ea432a6da98d954ddbb8b,A&A snc,import and export,http://www.aanda.it,http://www.linkedin.com/company/aanda,,,"Salsomaggiore Terme, Parma 43039, IT","A&A is a powerful, diversified multi-line marketing agency and sourcing development company. A&A's goal is to develop and counsel, fairly and professionally, both our clients and the factories we serve. We are committed to using our considerable resources to exceed our quotas with every company we handle. At A&A we are involved both with Import and with Export.\We are proud of the services we offer, our techniques, our people and our style.\We offer world class salesmanship, customer service, professional marketing and sourcing expertise.\Success is not easy. Successful selling is an achievement accomplished through market knowledge combined with strategic planning, strong management and resources, and the dedication of a professional team.\\We reach out to our customers by leveraging our varied network of sales channels as well as by direct sales.\We attach the highest importance to maintaining with all companies we represent excellent relationships based on trust and transparency.\We consider ourselves an extension of their operations on the territory we serve.\\A&A's sales force is unique in that they provide our clients full coverage in all channels of distribution. Our Sales Team has been trained in the art of selling and has the knowledge and experience to assist our accounts in marketing, strategic planning, merchandising, advertising, packaging, inventory planning and product presentation.\\People at A&A have been operating in the market for more than 30 years, growing alongside the developing of the Italian society. Deeply rooted in the country, we take pride in our community, our people, and our privileged and honored relationships with our customers.",3,,aanda.it
54a1b3447468695c82ea0c09,A&A Management,entertainment,http://www.a-and-a.ae,http://www.linkedin.com/company/a&a-management,,,,"A&A Management the first and exclusive DJ AGENCY in Dubai.\\A&A Management exclusively represents all artists listed on www.a-and-a.ae website for live music bookings in the UAE & Qatar.\As the music industry is alive, A&A Management Roster is changing every month !\\Our artists are most International DJs.\\Please contact us (aurelien@a-and-a.ae) if you are interested in booking any of the Djs on our roster.",6,,a-and-a.ae
55ea55b4f3e5bb58ec00318b,A A A Glass Co,real estate,http://www.aaaglasskc.com,http://www.linkedin.com/company/a-a-a-glass-co,,,"Dublin, California","A A A Glass Co is a real estate company based out of 7046 Village Pkwy, Dublin, California, United States.",0,,aaaglasskc.com
54a11da369702d918c651701,A & A Consulting,human resources,http://www.aacons.in,http://www.linkedin.com/company/a-&-a-consulting,,,,"We are a Leading and one of the Fastest Growing Recruitment Consultancy.We have been providing staffing solutions to well-known organizations PAN India.We understand the value of a right ""HIRE"" in totality and is motivated towards at giving you the best candidates suited for the right place and the right time with a team of highly trained & experienced recruitment professionals. We ensure a rigorous screening of candidates at our end as per the job description shared by you to deliver the unmatched and only the best resumes.A & A Consulting takes pride in building long-term client relationships and providing quality staffing solutions with emphasis on integrity and confidentiality. Our team of dedicated and committed Human Resource professionals assist candidates and organizations with employment solutions. Our extensive database provides us with a competitive advantage. We meet our clients' needs precisely, promptly and cost-effectively. We open a vista of career opportunities for candidates to grow and realize their ambitions A & A Consulting  has been in the forefront of providing staffing solutions in diverse industrial sectors like Information Technology (I.T.), Business Process Outsourcing (BPO), Banking Financial Services and Insurance (BFSI), Marketing,Retail etc. Our approach is flexible , comprehensive and competitive.",6,,aacons.in
54a12ad469702dcef9ca4a02,A,airlines/aviation,http://www.apptimation.com,http://www.linkedin.com/company/apptimation,,,"R, FL, US",,0,,apptimation.com
59bba722a6da98187a9a570e,A&A Tires,automotive,http://www.aatirecompany.com,,,,"4099 N Valley Pike, Harrisonburg, VA 22802",,0,,aatirecompany.com
54a1360069702d3cbbcb1b01,A,shipbuilding,http://www.azstonenv.com,http://www.linkedin.com/company/arizona-stone-&-architectural-products-nevada,,,"5790 Wynn Rd., Suite 1, Las Vegas, NV 89118, US",,14,,azstonenv.com
54a11f2d69702d8aa1cea101,A&A Adviespartners,financial services,http://www.adviespartners.nl,http://www.linkedin.com/company/a&a-adviespartners,https://www.facebook.com/pages/AA-Adviespartners-BV/358556750831190,https://twitter.com/AenAadvies,,,6,,adviespartners.nl
54a11d5b69702d97c1b31201,A&A Photography,photography,http://www.a-a-photography.com,http://www.linkedin.com/company/a&a-photography,,,"9692 W Coco Cir, Ste 202, Littleton, CO 80128","Andy & I are a husband and wife photography team here in Colorado. We are celebrating our 5 year wedding anniversary this year but we have been together since senior year of high school. We are both Colorado natives; we went to Columbine High School and CSU. We both love photography and have a passion for the images that are created at a wedding. We love shooting together because we usually know what each other is thinking and can compliment it. We also have a studio where we do portraits of kids, seniors and families; the variety of photography has definitely helped us become who we are today in our wedding photography! We have also grown a lot through teaching at our local community college and WPPI in Las Vegas. Outside of our business we both love to travel, go out to eat, hang out with friends, watch movies, camp/fish and play with our dog!",9,,a-a-photography.com
55efeae4f3e5bb6866003804,A,"leisure, travel & tourism",http://www.amitaba.net,http://www.linkedin.com/company/amitaba,https://www.facebook.com/amitaba.net,,"Piazza Aquileia 8, Milan, Italy 20100, IT","Amitaba é un Tour Operator italiano. La nostra attività si basa su un'approfondita conoscenza delle culture extraeuropee, motivata dal desiderio di incontrare popolazioni lontane dalla civiltà post industriale e di muoversi negli spazi dove queste vivono quali: l'India, l'intero arco dell'Himalaia e il Karakorum, l'Altopiano Tibetano, la Mongolia , il deserto del Sahara e il Medio Oriente, fino al sud est dell'Asia, Africa, Patagonia, Ande, Nordamerica e zone Artiche... Decenni di viaggi arricchiti da studi specifici e incontri, unitamente all'approfondimento di contatti locali, hanno favorito la nostra specializzazione come operatori particolarmente preparati.Non ""commerciamo"" viaggi: tutti i percorsi che proponiamo sono il frutto di un attento studio e favoriscono un'esperienza completa, uno stacco dalla quotidianità che possa consentire un'osservazione anche interiore, volta ad ottenere un arricchimento personale. Amitaba mette a disposizione degli amici viaggiatori la propria esperienza per organizzare viaggi individuali o per gruppi autonomi in particolare nei paesi asiatici del Bhutan, Birmania, Cambogia, India, Indonesia, Laos, Mongolia, Nepal e Tibet, per il Medio Oriente in Giordania e Iran e nel deserto dell'Egitto.Amitaba è attiva nel sostenere e valorizzare il patrimonio culturale nell'Himalaia dell'India, in Mongolia e nella regione dell'Amdo in Tibet.",2,,amitaba.net
55923fca7369643bdd9b9700,A A Steel,chemicals,http://www.aasteelfab.com,http://www.linkedin.com/company/a-a-steel,,,"Compton, California","A A Steel is a chemicals company based out of 707 E Greenleaf Blvd, Compton, California, United States.",6,,aasteelfab.com
55ed76d9f3e5bb489700194c,A A Communications,internet,http://www.a-acommunications.com,http://www.linkedin.com/company/a-a-communications,,,"Shreveport, Louisiana","A A Communications is an internet company based out of 939 Elmwood St, Shreveport, Louisiana, United States.",0,,a-acommunications.com
5e57eaedb1d5f800019f25d9,A&A Medical,hospital & health care,http://www.aamedcourier.com,http://www.linkedin.com/company/aamedicalcourier,https://www.facebook.com/aamedicalcourier,https://twitter.com/aamedcourier,"21502 W 100th Terrace, Lenexa, Kansas 66220, US","A&A Medical is a Courier and Deliver Service that specializes in Medical Equipment and Supplies.  We Deliver to Hospitals, Surgery Centers and Medical Facilities in Kansas and Missouri",9,,aamedcourier.com
5da6db98002c290001a62647,A&A Partners,information technology and services,http://www.aa-partners.com,http://www.linkedin.com/company/a&a-partners,,,,"A&A Partners, société par actions simplifiées au capital de 1.000.000 d'euros,\immatriculée au registre du commerce et des sociétés de Lille sous le numéro 488 454 299 \\A&A Partners propose des solutions techniques et des services d'accompagnement pour l'ensemble des acteurs du monde culturel et du marché de l'art",20,,aa-partners.com
56dd6490f3e5bb1ad9004043,a,facilities services,http://www.avanzaservice.cl,http://www.linkedin.com/company/avanza-service,,,"Almaden Expy, San José, California, CL",,0,,avanzaservice.cl
59bba2a1a6da9824961e4e22,A&A Electric,consumer services,http://www.anaelectric.com,,,,"9702 Densmore Ave N, Seattle, WA 98103",,0,,anaelectric.com
55f7f0edf3e5bb12140003e9,A A Staffing,staffing and recruiting,http://www.aastaffing.com,http://www.linkedin.com/company/a-a-staffing,,,"Atlanta, Georgia","A A Staffing is a staffing and recruiting company based out of 1200 Ashwood Pkwy, Atlanta, Georgia, United States.",0,,aastaffing.com
59d58544a6da98d74db4af60,A&A Thriftique,retail,http://www.anubisandathena.com,,,,Plum,"This company will be an upscale thrift shop that still caters to everyday people looking for great deals. We will follow the business profile outlined, and offer something for everyone, from high end antiques and art, to middle of the road clothing and accessories at great prices. In tough economic times people turn to thrift shops to help reduce their expenditures and alleviate financial burden. The upside here is slightly used secondhand items often times are of better quality than the newer big box store items and only a fraction of the cost. Our business plan shows clear financial gains within the first year, and profit margin increases over the next 3-5 years. Thrift stores cater to parents looking for deals, older people who can't afford new, and even antique dealers looking for a great price for a resale item. Over 20 percent of Americans currently shop at thrift stores, with another 30 or so shopping at antiques stores, combining the two would give us a bigger audience.",0,,anubisandathena.com
559214f9736964186f3b5a00,A,transportation/trucking/railroad,http://www.africaflightservices.aero,http://www.linkedin.com/company/africa-flight-services,,,"Warehouse 14-17 Foreign Airlines Cargo Terminal, O.R Tambo International Airport, Kempton Park, Gauteng 1106, ZA",.,65,,africaflightservices.aero
54a1358969702d36c98edf00,A,management consulting,http://www.agorasc.be,http://www.linkedin.com/company/agora-strategy-consultants,,,,consulting……………………………………………………………………………………………………………..…………………………………………………………………………………………………………………………………………………………………………………………...,0,,agorasc.be
54fca2937369647e845e1000,A A A Realty Inc,real estate,http://www.aaarealty.com,http://www.linkedin.com/company/a-a-a-realty-inc,,,"Camden, New Jersey","A A A Realty Inc is a real estate company based out of 117 N 4th St, Camden, New Jersey, United States.",4,,aaarealty.com
59bba7a3a6da9821a2c8659e,A & A Haircare,cosmetics,http://www.aandahaircare.com,,https://www.facebook.com/Anthony2HairStudioSpa,https://twitter.com/aandahaircare,"6749 Fallbrook Ave, Suites 114 & 118, West Hills, CA 91307",,0,,aandahaircare.com
